lineage_id,replicate1_counts,replicate2_counts,replicate1_fate,replicate2_fate,pooled_counts,pooled_fate,replicate1_total,replicate2_total,concordant,discordant,replicate1_support,replicate2_support
001661c5a41aa5331667,0:2:7,0:0:12,0:2:7,0:0:1,0:2:19,0:2:19,9,12,False,True,011,001
001e4a2d710bc2ce2965,0:0:3,0:0:3,0:0:1,0:0:1,0:0:6,0:0:1,3,3,True,False,001,001
0044748e9275006f4325,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
0052c05aa1d8ef7dfe6f,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
006253e516345222b731,0:1:0,1:0:0,0:1:0,1:0:0,1:1:0,1:1:0,1,1,False,True,010,100
009eddcbea380246c2fe,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
00f3a8bfa5b59f858051,0:2:0,1:4:0,0:1:0,1:4:0,1:6:0,1:6:0,2,5,False,True,010,110
00f447820c57caac1f6b,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
01102a68890c372868af,1:2:0,0:4:0,1:2:0,0:1:0,1:6:0,1:6:0,3,4,False,True,110,010
011c707d69e1395b5ce0,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
01224b80dc7ce537c7b6,0:0:3,1:2:0,0:0:1,1:2:0,1:2:3,1:2:3,3,3,False,True,001,110
0158da7a855f1ab17260,0:3:1,1:3:0,0:3:1,1:3:0,1:6:1,1:6:1,4,4,False,True,011,110
0161ffc8a1912b7b5369,0:1:1,0:0:5,0:1:1,0:0:1,0:1:6,0:1:6,2,5,False,True,011,001
0179d40b64f460fc3a09,1:4:0,0:3:0,1:4:0,0:1:0,1:7:0,1:7:0,5,3,False,True,110,010
01f71ea0bb0ff21783a7,0:0:1,0:0:10,0:0:1,0:0:1,0:0:11,0:0:1,1,10,True,False,001,001
02849115ef020512d040,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
0295d486123febced485,0:0:3,0:0:3,0:0:1,0:0:1,0:0:6,0:0:1,3,3,True,False,001,001
029b3fea68eaf4b6e552,0:0:1,0:4:0,0:0:1,0:1:0,0:4:1,0:4:1,1,4,False,True,001,010
029bddd4fbd2de36d58c,0:4:1,0:3:2,0:4:1,0:3:2,0:7:3,0:7:3,5,5,False,True,011,011
02e0fed409f820e61037,1:2:6,0:5:2,1:2:6,0:5:2,1:7:8,1:7:8,9,7,False,True,111,011
02f61f0b7c6f1b9f2a42,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
031b50a64ef15fbf2be1,0:0:5,0:0:9,0:0:1,0:0:1,0:0:14,0:0:1,5,9,True,False,001,001
036a914d529a1094af6a,0:0:1,0:0:5,0:0:1,0:0:1,0:0:6,0:0:1,1,5,True,False,001,001
037d08c37a67929ee7ef,2:2:2,1:1:1,1:1:1,1:1:1,3:3:3,1:1:1,6,3,True,False,111,111
0389afd870374c6bdf22,3:0:0,1:2:0,1:0:0,1:2:0,4:2:0,2:1:0,3,3,False,True,100,110
038ab9bc1a64973e91d9,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
04603ed8486973f84113,2:0:1,3:1:0,2:0:1,3:1:0,5:1:1,5:1:1,3,4,False,True,101,110
046506a490506fc29ea2,0:1:3,0:0:3,0:1:3,0:0:1,0:1:6,0:1:6,4,3,False,True,011,001
0484dcc12d2bf2350bac,0:0:1,0:1:1,0:0:1,0:1:1,0:1:2,0:1:2,1,2,False,True,001,011
0498081116ee42a96957,0:0:2,1:0:4,0:0:1,1:0:4,1:0:6,1:0:6,2,5,False,True,001,101
04b111d2adc87c353794,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
04e3865c76268e8b8494,0:0:2,0:1:1,0:0:1,0:1:1,0:1:3,0:1:3,2,2,False,True,001,011
05644dbb9f960e244924,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
056c418680f22e757256,0:0:7,0:0:7,0:0:1,0:0:1,0:0:14,0:0:1,7,7,True,False,001,001
05d071faa543169a3145,2:4:0,0:13:0,1:2:0,0:1:0,2:17:0,2:17:0,6,13,False,True,110,010
05d8798c776cd9656cf4,0:0:2,1:0:5,0:0:1,1:0:5,1:0:7,1:0:7,2,6,False,True,001,101
05dd7e2b420aaa37fad1,0:4:0,0:2:0,0:1:0,0:1:0,0:6:0,0:1:0,4,2,True,False,010,010
0600c052cacb3a1458c6,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
060e908128933c9baff0,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
063fe8f9e1bc1be325ed,1:0:0,0:0:3,1:0:0,0:0:1,1:0:3,1:0:3,1,3,False,True,100,001
06537b8c83a5715c0f84,0:0:4,0:0:3,0:0:1,0:0:1,0:0:7,0:0:1,4,3,True,False,001,001
067a6da2f46698408ce0,1:0:1,0:1:1,1:0:1,0:1:1,1:1:2,1:1:2,2,2,False,True,101,011
06a0a86390881b637360,2:0:0,1:1:2,1:0:0,1:1:2,3:1:2,3:1:2,2,4,False,True,100,111
06c6f7ae23c1a4bb747b,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
06cadcf39d1523889f62,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
06d7e5c66cde73fa5724,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
070447ef95620fd81bce,0:1:4,0:0:3,0:1:4,0:0:1,0:1:7,0:1:7,5,3,False,True,011,001
0755f31f8a08cd17e14e,0:2:0,0:2:1,0:1:0,0:2:1,0:4:1,0:4:1,2,3,False,True,010,011
078dcc6bbef70bbaa4a1,0:1:6,0:1:2,0:1:6,0:1:2,0:2:8,0:1:4,7,3,False,True,011,011
07971c752ed40a3bd723,0:1:1,0:3:0,0:1:1,0:1:0,0:4:1,0:4:1,2,3,False,True,011,010
08858a53edd821cfbe62,0:0:2,0:1:0,0:0:1,0:1:0,0:1:2,0:1:2,2,1,False,True,001,010
089acb9cd6e54b15c972,0:0:1,0:1:1,0:0:1,0:1:1,0:1:2,0:1:2,1,2,False,True,001,011
09340e275adf217f52e4,0:0:3,0:0:5,0:0:1,0:0:1,0:0:8,0:0:1,3,5,True,False,001,001
095fb6af59b54141c8be,0:6:0,1:5:0,0:1:0,1:5:0,1:11:0,1:11:0,6,6,False,True,010,110
097bb97f8473321f1f60,0:1:0,0:2:0,0:1:0,0:1:0,0:3:0,0:1:0,1,2,True,False,010,010
099171d5d1cce32b6025,2:5:0,7:2:0,2:5:0,7:2:0,9:7:0,9:7:0,7,9,False,True,110,110
09d8599648df9f65eac5,1:0:0,0:0:2,1:0:0,0:0:1,1:0:2,1:0:2,1,2,False,True,100,001
09ed3825b198b8faaa30,0:0:3,0:0:4,0:0:1,0:0:1,0:0:7,0:0:1,3,4,True,False,001,001
09ef221540717f4513bc,0:0:2,0:0:4,0:0:1,0:0:1,0:0:6,0:0:1,2,4,True,False,001,001
0a1112c2b850e11a6457,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
0a2af2e3b06a45b49a3f,0:1:0,0:0:3,0:1:0,0:0:1,0:1:3,0:1:3,1,3,False,True,010,001
0a56dc31d9ecc392b5bb,0:0:6,0:0:1,0:0:1,0:0:1,0:0:7,0:0:1,6,1,True,False,001,001
0a59f92829df713d2c0b,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
0a6497857a7edeac5669,0:1:7,0:0:2,0:1:7,0:0:1,0:1:9,0:1:9,8,2,False,True,011,001
0a999f8d791df63d7bfd,0:1:4,1:0:6,0:1:4,1:0:6,1:1:10,1:1:10,5,7,False,True,011,101
0ac0fbdc29a33a7395a0,0:2:0,0:2:0,0:1:0,0:1:0,0:4:0,0:1:0,2,2,True,False,010,010
0af634a57a7473e5bc5b,0:42:0,1:45:0,0:1:0,1:45:0,1:87:0,1:87:0,42,46,False,True,010,110
0b14899f9aa5ed1f7eb4,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
0b2d0651bcc375330328,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
0b68081ab2ce8fcf14b2,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
0b728e5e3fc52cfdb88b,0:5:0,1:7:0,0:1:0,1:7:0,1:12:0,1:12:0,5,8,False,True,010,110
0b8733625a39de7d7441,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
0bcc4e3413ef1485f31c,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
0bde2c0b34303df43872,0:0:4,0:0:1,0:0:1,0:0:1,0:0:5,0:0:1,4,1,True,False,001,001
0bee1e12a693cc145854,0:1:0,0:5:2,0:1:0,0:5:2,0:6:2,0:3:1,1,7,False,True,010,011
0c42763b708453fb6e1e,0:1:0,0:3:0,0:1:0,0:1:0,0:4:0,0:1:0,1,3,True,False,010,010
0c49f89a7a0599bfaa62,0:0:1,0:1:1,0:0:1,0:1:1,0:1:2,0:1:2,1,2,False,True,001,011
0c58d23a5f743a4a18aa,1:1:1,0:0:1,1:1:1,0:0:1,1:1:2,1:1:2,3,1,False,True,111,001
0c5e16a33bfd3db89477,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
0c9997daa3ebb1473441,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
0ca89210644ed34784f4,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
0d46e9e195c338f8eab6,0:1:2,1:0:1,0:1:2,1:0:1,1:1:3,1:1:3,3,2,False,True,011,101
0d601de6f53d8ba25759,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
0d977bbe54ef3d10b99a,0:0:5,0:0:3,0:0:1,0:0:1,0:0:8,0:0:1,5,3,True,False,001,001
0da407c7e6f4fcbb8aa6,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
0dd0253450cfd5454d67,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
0e0ed6ede4d77a36716d,0:2:0,1:0:0,0:1:0,1:0:0,1:2:0,1:2:0,2,1,False,True,010,100
0e4739b6e262964057f1,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
0e6962f183636df58548,1:1:0,2:4:0,1:1:0,1:2:0,3:5:0,3:5:0,2,6,False,True,110,110
0e9bd5cfff5eb08d7893,0:0:2,0:1:2,0:0:1,0:1:2,0:1:4,0:1:4,2,3,False,True,001,011
0ee94e075e169cd42ca7,0:1:0,0:0:2,0:1:0,0:0:1,0:1:2,0:1:2,1,2,False,True,010,001
0f34d0a7d18039344214,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
0f92e098c7005b9ee59d,0:1:4,0:1:4,0:1:4,0:1:4,0:2:8,0:1:4,5,5,True,False,011,011
0fc73525777871b2e0d8,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
1026796c387153fd02c9,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
105ff548ffc422a72562,0:2:2,0:0:3,0:1:1,0:0:1,0:2:5,0:2:5,4,3,False,True,011,001
10a6ce8108ec39e0b217,0:0:3,0:0:7,0:0:1,0:0:1,0:0:10,0:0:1,3,7,True,False,001,001
10c9ff47677bb7f460c7,1:0:0,4:0:0,1:0:0,1:0:0,5:0:0,1:0:0,1,4,True,False,100,100
1128bb96f8d29df87bb0,0:1:0,0:3:0,0:1:0,0:1:0,0:4:0,0:1:0,1,3,True,False,010,010
1130513da3783a2fb3f9,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
1188a30524a5f412682b,0:0:4,0:3:3,0:0:1,0:1:1,0:3:7,0:3:7,4,6,False,True,001,011
11e35e695be89d6e9303,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
120a5019e850563943f7,0:1:1,0:1:1,0:1:1,0:1:1,0:2:2,0:1:1,2,2,True,False,011,011
1240d773826b0120b181,0:0:2,1:0:2,0:0:1,1:0:2,1:0:4,1:0:4,2,3,False,True,001,101
12421a199ea91311a6ba,0:0:5,1:0:5,0:0:1,1:0:5,1:0:10,1:0:10,5,6,False,True,001,101
125b835e1945e238c681,0:0:1,1:0:2,0:0:1,1:0:2,1:0:3,1:0:3,1,3,False,True,001,101
12b84fd507c013755166,0:0:2,0:0:8,0:0:1,0:0:1,0:0:10,0:0:1,2,8,True,False,001,001
12cc87d28a264837880e,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
12cf673b8d544dafe99d,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
1328b6cd8abc1e71229c,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
132e5fa93b81436b83a0,0:0:3,0:1:1,0:0:1,0:1:1,0:1:4,0:1:4,3,2,False,True,001,011
13694e19f31b67450964,2:0:7,0:0:4,2:0:7,0:0:1,2:0:11,2:0:11,9,4,False,True,101,001
139b36f458eecdea8f42,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
139fed49f3d57566732b,2:0:5,0:1:4,2:0:5,0:1:4,2:1:9,2:1:9,7,5,False,True,101,011
13c3076364dcd7554373,0:2:0,0:2:0,0:1:0,0:1:0,0:4:0,0:1:0,2,2,True,False,010,010
13df8202e5fd54d65958,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
141392f883edbda0e1a9,0:1:3,0:1:2,0:1:3,0:1:2,0:2:5,0:2:5,4,3,False,True,011,011
1416d0f3125b12506b1d,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
14522f8de4cc99e77193,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
14534536a882ebef7855,3:1:0,5:3:0,3:1:0,5:3:0,8:4:0,2:1:0,4,8,False,True,110,110
1476d0b09e2cd2174baf,0:0:3,0:0:3,0:0:1,0:0:1,0:0:6,0:0:1,3,3,True,False,001,001
14af441a2fac1123d78e,1:0:0,0:0:1,1:0:0,0:0:1,1:0:1,1:0:1,1,1,False,True,100,001
14b4699202944efec7a3,0:0:1,0:1:1,0:0:1,0:1:1,0:1:2,0:1:2,1,2,False,True,001,011
15001c5b6da9f39e493d,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
152ac4dde82f92595489,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
15e5319ddc43bf43d0a7,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
16205cad29d4b1d2eb8d,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
162318a32953964a6fe7,2:1:0,7:0:2,2:1:0,7:0:2,9:1:2,9:1:2,3,9,False,True,110,101
16475afe8208191d42da,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
16c14a1c6e56fdd7dea4,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
16ef0fea6082ac23cdf5,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
16fe2369d8c9a622160a,0:1:0,1:1:2,0:1:0,1:1:2,1:2:2,1:2:2,1,4,False,True,010,111
170fec3370abbdb5deb3,0:1:3,1:1:1,0:1:3,1:1:1,1:2:4,1:2:4,4,3,False,True,011,111
1720ee09814d18826d09,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
1745599a0eb6200fb45f,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
1777683d976babcd0158,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
17847a97c7d21c499175,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
17f2931e53c9a2ac6917,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
1802952968082d4d4d83,0:0:6,0:0:4,0:0:1,0:0:1,0:0:10,0:0:1,6,4,True,False,001,001
180f62741c1b882b623e,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
18484d9dbba7006650d5,0:0:2,1:0:1,0:0:1,1:0:1,1:0:3,1:0:3,2,2,False,True,001,101
18937ce7dbb6334105de,11:3:0,24:9:0,11:3:0,8:3:0,35:12:0,35:12:0,14,33,False,True,110,110
18cfff34cc530547e5f9,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
18d4e2f0b12e3538d66d,0:0:3,0:0:2,0:0:1,0:0:1,0:0:5,0:0:1,3,2,True,False,001,001
18f0881adc660dedab8f,0:0:6,0:0:5,0:0:1,0:0:1,0:0:11,0:0:1,6,5,True,False,001,001
191cf4ce811d83be8c7e,0:0:5,0:3:1,0:0:1,0:3:1,0:3:6,0:1:2,5,4,False,True,001,011
192d316676c646aa0e52,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
194e9918afaf067e37c6,0:1:0,0:2:0,0:1:0,0:1:0,0:3:0,0:1:0,1,2,True,False,010,010
1a08c9fcfdefbec9dafc,0:0:1,0:1:1,0:0:1,0:1:1,0:1:2,0:1:2,1,2,False,True,001,011
1a8ea52ec3bc6d1abd45,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
1a9925be0198948b316c,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
1aca13eb397d859083f7,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
1af6d628d631ac2c8b7d,0:0:1,1:0:0,0:0:1,1:0:0,1:0:1,1:0:1,1,1,False,True,001,100
1b11c37fd8cf9217d2fa,0:0:1,0:1:1,0:0:1,0:1:1,0:1:2,0:1:2,1,2,False,True,001,011
1b48e04608e0b9e1f54b,0:0:2,0:0:2,0:0:1,0:0:1,0:0:4,0:0:1,2,2,True,False,001,001
1b6e61aa707f6bd47cee,1:2:0,1:4:0,1:2:0,1:4:0,2:6:0,1:3:0,3,5,False,True,110,110
1b6f293cac5b4cfae2c4,0:5:2,0:2:2,0:5:2,0:1:1,0:7:4,0:7:4,7,4,False,True,011,011
1ba043417883db897cc8,0:2:0,0:7:0,0:1:0,0:1:0,0:9:0,0:1:0,2,7,True,False,010,010
1c0cbd3d08c5cfa88364,2:0:0,1:0:0,1:0:0,1:0:0,3:0:0,1:0:0,2,1,True,False,100,100
1c33c07ee310d03f6e25,0:1:3,0:0:2,0:1:3,0:0:1,0:1:5,0:1:5,4,2,False,True,011,001
1c891a4e175d74e0b2af,0:0:2,2:0:0,0:0:1,1:0:0,2:0:2,1:0:1,2,2,False,True,001,100
1c999442db0d5d0a4b2d,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
1c9f1abbe27e3a04b06f,0:1:0,0:1:1,0:1:0,0:1:1,0:2:1,0:2:1,1,2,False,True,010,011
1ca2501ef6c37881e880,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
1cd86ef22d2ac16d035f,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
1cdd3c7c6ad615b7dda5,0:0:1,0:1:0,0:0:1,0:1:0,0:1:1,0:1:1,1,1,False,True,001,010
1cdf71b071bbae2a6494,1:0:7,0:3:20,1:0:7,0:3:20,1:3:27,1:3:27,8,23,False,True,101,011
1d081146fead95af1e10,0:2:2,0:0:4,0:1:1,0:0:1,0:2:6,0:1:3,4,4,False,True,011,001
1d41cf39f8a0fe743825,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
1d4597124dadf046dec8,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
1dad65ccafddacd04373,0:0:1,0:1:1,0:0:1,0:1:1,0:1:2,0:1:2,1,2,False,True,001,011
1dcf5e065cd6de0e6401,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
1de6d307865c90db0967,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
1e2d0b02e61b970dfc2f,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
1e354d576c11d4c83c80,0:3:0,0:4:0,0:1:0,0:1:0,0:7:0,0:1:0,3,4,True,False,010,010
1e43a7b285e7641e96f3,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
1e5a636c4b714a2f3b0f,0:5:1,0:7:3,0:5:1,0:7:3,0:12:4,0:3:1,6,10,False,True,011,011
1e6074f2f33fe4245515,0:0:3,0:0:4,0:0:1,0:0:1,0:0:7,0:0:1,3,4,True,False,001,001
1e63970f29afa417a8fb,0:2:0,0:1:1,0:1:0,0:1:1,0:3:1,0:3:1,2,2,False,True,010,011
1e887dc342ee1686e1c6,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
1f207f8fe83f757330c4,0:0:5,0:0:2,0:0:1,0:0:1,0:0:7,0:0:1,5,2,True,False,001,001
1f5a0e75ca6c5dbdfbdb,4:0:0,3:1:0,1:0:0,3:1:0,7:1:0,7:1:0,4,4,False,True,100,110
1f5e2bfb815cb954588e,0:0:8,0:1:1,0:0:1,0:1:1,0:1:9,0:1:9,8,2,False,True,001,011
201ab4440c4203bd5d1a,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
20212c68bc39d3395d50,1:0:2,4:2:0,1:0:2,2:1:0,5:2:2,5:2:2,3,6,False,True,101,110
206e125380f90d43c128,1:0:0,1:0:0,1:0:0,1:0:0,2:0:0,1:0:0,1,1,True,False,100,100
208e4513a990c81ef6ae,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
20d09a3be52ad13bc2f9,0:2:0,0:2:0,0:1:0,0:1:0,0:4:0,0:1:0,2,2,True,False,010,010
21549b50d19f7848b703,4:6:0,1:11:0,2:3:0,1:11:0,5:17:0,5:17:0,10,12,False,True,110,110
21577592cf92c00d9537,0:0:2,0:0:1,0:0:1,0:0:1,0:0:3,0:0:1,2,1,True,False,001,001
21798fa551065858a3cb,0:1:0,1:1:0,0:1:0,1:1:0,1:2:0,1:2:0,1,2,False,True,010,110
218e09f3866041db0e2a,0:1:1,0:0:1,0:1:1,0:0:1,0:1:2,0:1:2,2,1,False,True,011,001
21cea0b8473ab894f78b,0:2:0,1:1:0,0:1:0,1:1:0,1:3:0,1:3:0,2,2,False,True,010,110
21e713d32fe1be8f01cc,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
21ebbd745da0ded8c64a,1:0:0,0:4:0,1:0:0,0:1:0,1:4:0,1:4:0,1,4,False,True,100,010
21f963df5d73a557cbbc,0:0:8,0:1:3,0:0:1,0:1:3,0:1:11,0:1:11,8,4,False,True,001,011
21fb1113aedec2bc7845,1:1:0,2:0:0,1:1:0,1:0:0,3:1:0,3:1:0,2,2,False,True,110,100
220125fdcceb30f528ea,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
2224e742823d93c3bb9c,2:5:0,4:4:0,2:5:0,1:1:0,6:9:0,2:3:0,7,8,False,True,110,110
224f5fcbfe74a8f437ea,0:1:0,0:1:0,0:1:0,0:1:0,0:2:0,0:1:0,1,1,True,False,010,010
2255f46d59a9a74b50df,0:0:4,0:1:1,0:0:1,0:1:1,0:1:5,0:1:5,4,2,False,True,001,011
226881efe80b8e16d730,0:0:1,0:0:2,0:0:1,0:0:1,0:0:3,0:0:1,1,2,True,False,001,001
22df59040a291372451f,0:5:11,1:6:12,0:5:11,1:6:12,1:11:23,1:11:23,16,19,False,True,011,111
2337c5074c245d269919,0:0:1,0:1:2,0:0:1,0:1:2,0:1:3,0:1:3,1,3,False,True,001,011
236e8a264f720a071e1a,0:0:1,0:2:0,0:0:1,0:1:0,0:2:1,0:2:1,1,2,False,True,001,010
2371d8a3d2725e3af665,0:1:2,0:0:3,0:1:2,0:0:1,0:1:5,0:1:5,3,3,False,True,011,001
238445c5621d763f2ddf,0:2:0,0:2:0,0:1:0,0:1:0,0:4:0,0:1:0,2,2,True,False,010,010
23879c2a17b273291886,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
2395c0bfa161a0190d95,0:1:0,0:6:0,0:1:0,0:1:0,0:7:0,0:1:0,1,6,True,False,010,010
23d23ab49f556d9950d6,0:1:0,2:1:1,0:1:0,2:1:1,2:2:1,2:2:1,1,4,False,True,010,111
2456f7aa887dc29b81b5,0:0:3,0:0:2,0:0:1,0:0:1,0:0:5,0:0:1,3,2,True,False,001,001
2462731e299c1f9114c6,0:0:1,0:0:3,0:0:1,0:0:1,0:0:4,0:0:1,1,3,True,False,001,001
247c1c99385024481a0e,0:0:4,0:0:13,0:0:1,0:0:1,0:0:17,0:0:1,4,13,True,False,001,001
247e4c547811d05013c5,0:0:2,0:0:3,0:0:1,0:0:1,0:0:5,0:0:1,2,3,True,False,001,001
247f93fd4c2833699f1e,0:1:0,0:3:0,0:1:0,0:1:0,0:4:0,0:1:0,1,3,True,False,010,010
24b247357705bad7a88c,4:1:0,1:0:0,4:1:0,1:0:0,5:1:0,5:1:0,5,1,False,True,110,100
250081e595af7168a647,0:1:0,1:0:0,0:1:0,1:0:0,1:1:0,1:1:0,1,1,False,True,010,100
25229e902e07ed715e2d,0:0:3,0:0:1,0:0:1,0:0:1,0:0:4,0:0:1,3,1,True,False,001,001
253119633472fcc06866,0:0:1,0:0:1,0:0:1,0:0:1,0:0:2,0:0:1,1,1,True,False,001,001
2536a6bc20019116c634,0:0:1,1:0:4,0:0:1,1:0:4,1:0:5,1:0:5,1,5,False,True,001,101
25370fe0cfa46dfca74e,0:1:0,0:0:1,0:1:0,0:0:1,0:1:1,0:1:1,1,1,False,True,010,001
25c238f25aa897dc9127,0:0:2,0:0:4,0:0:1,0:0:1,0:0:6,0:0:1,2,4,True,False,001,001
25e23a7758132aa09026,0:3:0,0:1:0,0:1:0,0:1:0,0:4:0,0:1:0,3,1,True,False,010,010
25e51220199550eea64b,0:0:1,0:1:2,0:0:1,0:1:2,0:1:3,0:1:3,1,3,False,True,001,011
262042dbd06709775fdd,0:0:14,0:0:14,0:0:1,0:0:1,0:0:28,0:0:1,14,14,True,False,001,001
